kills,assists,deaths,total_gold,gold_per_min,last_hits_per_min,hero_heal_damage,wards_placed,tower_damage,xp_per_min,rank_tier
5.0,11.0,2.0,12678.0,452.0,0.05,10557.0,0.0,454.0,492.0,4.0
15.0,11.0,5.0,14036.0,543.0,0.06,19759.0,0.0,9698.0,509.0,5.0
3.0,14.0,4.0,8969.0,347.0,0.03,7255.0,0.0,2962.0,455.0,3.0
0.0,14.0,1.0,9047.0,350.0,0.04,4919.0,0.0,560.0,371.0,2.0
5.0,17.0,4.0,14694.0,507.0,0.08,17319.0,0.0,3563.0,498.0,5.0
8.0,21.0,1.0,15071.0,520.0,0.07,27161.0,0.0,6213.0,541.0,5.0
3.0,6.0,11.0,7535.0,260.0,0.04,8130.0,0.0,0.0,342.0,5.0
2.0,9.0,10.0,5999.0,207.0,0.01,12427.0,0.0,0.0,347.0,4.0
1.0,13.0,6.0,7929.0,252.0,0.01,10902.0,0.0,2117.0,317.0,3.0
5.0,12.0,5.0,13467.0,428.0,0.07,12175.0,0.0,2165.0,368.0,3.0
5.0,6.0,7.0,9345.0,297.0,0.06,17556.0,0.0,252.0,322.0,3.0
2.0,5.0,2.0,5852.0,186.0,0.01,13155.0,0.0,0.0,292.0,3.0
3.0,3.0,3.0,13688.0,435.0,0.11,8984.0,0.0,177.0,484.0,3.0
7.0,7.0,11.0,15338.0,417.0,0.06,27400.0,0.0,112.0,670.0,3.0
14.0,22.0,5.0,14161.0,385.0,0.03,23595.0,0.0,270.0,498.0,3.0
2.0,21.0,10.0,11071.0,301.0,0.02,17556.0,0.0,258.0,421.0,4.0
0.0,14.0,2.0,8325.0,313.0,0.04,8112.0,0.0,781.0,307.0,5.0
23.0,6.0,2.0,19843.0,746.0,0.12,39322.0,0.0,191.0,798.0,6.0
4.0,4.0,12.0,5453.0,205.0,0.02,8828.0,0.0,0.0,193.0,5.0
4.0,3.0,8.0,7660.0,288.0,0.05,10150.0,0.0,80.0,361.0,5.0
1.0,4.0,6.0,8086.0,304.0,0.07,7981.0,0.0,0.0,289.0,5.0
11.0,3.0,5.0,13906.0,389.0,0.04,31636.0,0.0,1276.0,529.0,5.0
5.0,11.0,7.0,12977.0,363.0,0.05,8348.0,0.0,874.0,502.0,4.0
3.0,12.0,5.0,8343.0,309.0,0.02,7833.0,0.0,597.0,372.0,4.0
14.0,11.0,4.0,14742.0,546.0,0.08,30051.0,0.0,112.0,667.0,4.0
4.0,24.0,7.0,8127.0,301.0,0.01,9658.0,0.0,1358.0,449.0,4.0
8.0,9.0,5.0,10746.0,398.0,0.06,9968.0,0.0,228.0,601.0,4.0
3.0,8.0,8.0,6372.0,236.0,0.03,5522.0,0.0,0.0,273.0,4.0
8.0,15.0,8.0,9585.0,355.0,0.02,15912.0,0.0,27.0,438.0,4.0
6.0,3.0,6.0,9986.0,438.0,0.04,13164.0,0.0,62.0,515.0,3.0
2.0,3.0,10.0,6224.0,273.0,0.01,5047.0,0.0,0.0,360.0,2.0
16.0,10.0,2.0,15002.0,658.0,0.09,17402.0,0.0,7452.0,699.0,3.0
20.0,17.0,2.0,14136.0,620.0,0.06,20442.0,0.0,7422.0,491.0,3.0
2.0,11.0,2.0,9576.0,420.0,0.06,6545.0,0.0,1589.0,334.0,2.0
14.0,5.0,1.0,18342.0,534.0,0.09,18130.0,0.0,3068.0,542.0,5.0
9.0,14.0,1.0,19029.0,554.0,0.09,19777.0,0.0,5849.0,662.0,5.0
8.0,5.0,3.0,24079.0,701.0,0.18,10034.0,0.0,6489.0,782.0,6.0
0.0,5.0,11.0,7282.0,212.0,0.03,5203.0,0.0,0.0,249.0,5.0
5.0,3.0,8.0,13980.0,407.0,0.09,12604.0,0.0,0.0,464.0,6.0
3.0,4.0,9.0,11266.0,328.0,0.06,12317.0,0.0,0.0,376.0,5.0
3.0,10.0,17.0,8302.0,274.0,0.04,12933.0,0.0,254.0,418.0,3.0
11.0,23.0,8.0,11756.0,388.0,0.01,23675.0,0.0,193.0,502.0,3.0
14.0,12.0,2.0,19240.0,635.0,0.1,24221.0,0.0,15882.0,670.0,4.0
5.0,10.0,7.0,10226.0,298.0,0.02,13009.0,0.0,1139.0,436.0,6.0
9.0,4.0,12.0,14207.0,414.0,0.07,16098.0,0.0,567.0,477.0,6.0
3.0,5.0,8.0,7686.0,224.0,0.02,22340.0,0.0,290.0,368.0,6.0
12.0,11.0,6.0,21413.0,624.0,0.12,33155.0,0.0,0.0,803.0,6.0
15.0,11.0,2.0,22820.0,665.0,0.12,21116.0,0.0,12210.0,801.0,6.0
3.0,8.0,13.0,6446.0,200.0,0.02,9599.0,0.0,0.0,280.0,5.0
0.0,6.0,5.0,7736.0,240.0,0.03,10644.0,0.0,0.0,311.0,5.0
2.0,7.0,6.0,7993.0,248.0,0.05,8420.0,0.0,0.0,296.0,5.0
8.0,5.0,9.0,12409.0,385.0,0.09,15610.0,0.0,123.0,474.0,5.0
4.0,18.0,6.0,12571.0,390.0,0.05,17279.0,0.0,8235.0,444.0,6.0
9.0,15.0,6.0,13828.0,429.0,0.04,11991.0,0.0,257.0,456.0,6.0
15.0,20.0,2.0,16954.0,526.0,0.06,37149.0,0.0,1395.0,763.0,6.0
5.0,19.0,3.0,14601.0,453.0,0.07,10807.0,0.0,3685.0,510.0,5.0
2.0,4.0,5.0,8344.0,323.0,0.03,10805.0,0.0,276.0,310.0,5.0
0.0,3.0,7.0,6871.0,266.0,0.03,8928.0,0.0,517.0,293.0,2.0
3.0,2.0,2.0,16533.0,640.0,0.09,5584.0,0.0,567.0,529.0,5.0
5.0,2.0,1.0,10669.0,413.0,0.05,9022.0,0.0,22.0,397.0,6.0
11.0,13.0,3.0,20065.0,589.0,0.09,29560.0,0.0,6034.0,668.0,3.0
9.0,13.0,6.0,11855.0,348.0,0.05,21161.0,0.0,59.0,387.0,3.0
15.0,4.0,2.0,19687.0,625.0,0.09,29239.0,0.0,5029.0,705.0,5.0
4.0,7.0,4.0,12757.0,405.0,0.03,10638.0,0.0,947.0,339.0,5.0
5.0,3.0,7.0,15781.0,501.0,0.09,10504.0,0.0,6436.0,622.0,5.0
2.0,12.0,5.0,9922.0,315.0,0.03,9658.0,0.0,0.0,380.0,6.0
9.0,7.0,4.0,12442.0,395.0,0.08,12065.0,0.0,0.0,527.0,5.0
10.0,6.0,5.0,12222.0,388.0,0.07,15277.0,0.0,19.0,566.0,5.0
3.0,7.0,7.0,7037.0,227.0,0.02,6952.0,0.0,83.0,217.0,5.0
4.0,5.0,7.0,8680.0,280.0,0.05,9610.0,0.0,160.0,303.0,4.0
5.0,1.0,4.0,14539.0,469.0,0.13,12242.0,0.0,1538.0,589.0,6.0
3.0,4.0,11.0,10695.0,345.0,0.05,10184.0,0.0,439.0,304.0,4.0
4.0,11.0,8.0,8525.0,275.0,0.01,11831.0,0.0,69.0,310.0,5.0
3.0,5.0,2.0,16120.0,520.0,0.1,9360.0,0.0,10562.0,568.0,5.0
1.0,7.0,2.0,11501.0,371.0,0.05,4302.0,0.0,22.0,451.0,4.0
26.0,6.0,1.0,24273.0,783.0,0.11,62603.0,0.0,5016.0,899.0,5.0
1.0,10.0,11.0,6450.0,202.0,0.02,22424.0,0.0,17.0,238.0,2.0
7.0,15.0,3.0,12262.0,384.0,0.04,15167.0,0.0,2419.0,464.0,3.0
13.0,7.0,0.0,15998.0,501.0,0.07,20117.0,0.0,6748.0,742.0,3.0
10.0,13.0,4.0,14274.0,447.0,0.06,32162.0,0.0,4034.0,436.0,3.0
9.0,21.0,3.0,13808.0,440.0,0.04,19889.0,0.0,1566.0,504.0,3.0
5.0,14.0,5.0,13400.0,427.0,0.07,9044.0,0.0,4753.0,514.0,3.0
8.0,32.0,6.0,12082.0,385.0,0.03,16698.0,0.0,4661.0,631.0,3.0
8.0,13.0,3.0,27805.0,886.0,0.15,24336.0,0.0,2489.0,753.0,4.0
3.0,8.0,15.0,7155.0,228.0,0.02,12012.0,0.0,0.0,247.0,3.0
4.0,8.0,8.0,10670.0,340.0,0.05,11460.0,0.0,0.0,459.0,3.0
5.0,6.0,9.0,9917.0,316.0,0.05,12122.0,0.0,103.0,417.0,3.0
4.0,6.0,7.0,15660.0,499.0,0.13,29879.0,0.0,642.0,622.0,4.0
5.0,7.0,12.0,8711.0,258.0,0.02,11780.0,10.0,140.0,286.0,6.0
4.0,10.0,5.0,13810.0,409.0,0.08,14553.0,0.0,2835.0,541.0,5.0
9.0,2.0,7.0,17795.0,527.0,0.11,16109.0,0.0,981.0,577.0,5.0
9.0,3.0,6.0,17356.0,514.0,0.12,20566.0,0.0,790.0,831.0,6.0
9.0,18.0,6.0,11446.0,339.0,0.01,18115.0,24.0,161.0,555.0,6.0
8.0,14.0,3.0,30693.0,909.0,0.16,27990.0,0.0,2897.0,827.0,5.0
13.0,11.0,7.0,17659.0,523.0,0.08,25454.0,2.0,2713.0,535.0,5.0
3.0,12.0,7.0,14756.0,437.0,0.07,17107.0,4.0,3643.0,496.0,6.0
2.0,2.0,6.0,8204.0,254.0,0.05,6635.0,0.0,670.0,241.0,5.0
3.0,5.0,14.0,10206.0,316.0,0.03,13454.0,0.0,144.0,280.0,5.0
0.0,1.0,17.0,3940.0,122.0,0.0,4245.0,0.0,0.0,124.0,5.0
6.0,25.0,4.0,13921.0,431.0,0.03,13953.0,0.0,1632.0,578.0,5.0
25.0,21.0,1.0,18540.0,574.0,0.06,38521.0,0.0,1254.0,658.0,5.0
12.0,25.0,3.0,18507.0,573.0,0.09,15263.0,0.0,6814.0,577.0,5.0
3.0,11.0,4.0,8826.0,316.0,0.03,5031.0,0.0,2728.0,305.0,6.0
6.0,8.0,7.0,14413.0,516.0,0.09,14490.0,0.0,9827.0,426.0,5.0
5.0,3.0,5.0,12256.0,409.0,0.05,8632.0,0.0,0.0,631.0,2.0
2.0,8.0,10.0,7611.0,254.0,0.05,7547.0,0.0,0.0,310.0,2.0
8.0,3.0,3.0,19725.0,566.0,0.11,15394.0,0.0,8417.0,522.0,4.0
12.0,9.0,4.0,19864.0,570.0,0.09,22928.0,0.0,1989.0,674.0,3.0
5.0,6.0,6.0,9758.0,280.0,0.04,12056.0,0.0,0.0,449.0,2.0
3.0,7.0,7.0,8607.0,247.0,0.02,19359.0,0.0,0.0,391.0,4.0
9.0,8.0,5.0,13499.0,483.0,0.07,24638.0,0.0,5456.0,426.0,6.0
4.0,14.0,3.0,9027.0,323.0,0.01,12461.0,0.0,2717.0,373.0,5.0
1.0,5.0,7.0,4472.0,160.0,0.01,6497.0,0.0,0.0,220.0,5.0
5.0,14.0,2.0,8506.0,291.0,0.01,8960.0,0.0,0.0,385.0,5.0
17.0,4.0,5.0,26485.0,906.0,0.2,29593.0,0.0,14523.0,1093.0,6.0
6.0,11.0,2.0,16867.0,577.0,0.13,18453.0,0.0,1948.0,631.0,5.0
8.0,6.0,10.0,12073.0,413.0,0.04,24383.0,0.0,0.0,590.0,5.0
4.0,14.0,8.0,7483.0,256.0,0.01,10988.0,0.0,0.0,290.0,5.0
5.0,9.0,4.0,12044.0,412.0,0.09,20507.0,0.0,114.0,522.0,5.0
6.0,11.0,8.0,11868.0,406.0,0.07,18744.0,0.0,308.0,547.0,5.0
15.0,14.0,5.0,19747.0,545.0,0.1,29032.0,0.0,3868.0,608.0,4.0
4.0,14.0,2.0,22283.0,615.0,0.07,8957.0,0.0,1895.0,623.0,4.0
4.0,7.0,12.0,9203.0,254.0,0.02,14240.0,23.0,0.0,396.0,4.0
9.0,3.0,8.0,10310.0,372.0,0.05,11384.0,0.0,1041.0,509.0,1.0
2.0,2.0,6.0,5875.0,212.0,0.03,2361.0,0.0,54.0,331.0,1.0
6.0,6.0,4.0,15105.0,545.0,0.08,15217.0,0.0,11272.0,584.0,2.0
3.0,14.0,4.0,7926.0,286.0,0.0,14950.0,0.0,15.0,330.0,2.0
4.0,6.0,6.0,7816.0,282.0,0.01,6612.0,0.0,183.0,239.0,3.0
6.0,5.0,15.0,8602.0,262.0,0.02,15881.0,0.0,0.0,284.0,6.0
1.0,7.0,9.0,11229.0,342.0,0.08,12161.0,0.0,623.0,370.0,6.0
10.0,2.0,6.0,17106.0,521.0,0.08,26692.0,0.0,1271.0,668.0,5.0
6.0,5.0,12.0,10506.0,320.0,0.05,29239.0,0.0,306.0,314.0,5.0
13.0,22.0,5.0,17467.0,532.0,0.06,16630.0,0.0,2881.0,596.0,6.0
4.0,22.0,8.0,15825.0,482.0,0.06,13374.0,0.0,3865.0,537.0,6.0
15.0,5.0,3.0,20061.0,611.0,0.1,23587.0,0.0,6882.0,732.0,5.0
9.0,7.0,9.0,14781.0,469.0,0.12,23984.0,0.0,209.0,538.0,5.0
1.0,18.0,8.0,7154.0,227.0,0.01,11699.0,0.0,0.0,369.0,5.0
15.0,8.0,2.0,23259.0,738.0,0.13,41144.0,0.0,15246.0,694.0,5.0
5.0,30.0,6.0,11156.0,354.0,0.01,15890.0,0.0,1491.0,513.0,5.0
5.0,17.0,5.0,14606.0,485.0,0.08,9748.0,0.0,6774.0,508.0,7.0
3.0,5.0,9.0,7348.0,244.0,0.04,7092.0,0.0,0.0,289.0,6.0
8.0,10.0,9.0,10601.0,352.0,0.04,13412.0,0.0,0.0,476.0,6.0
7.0,3.0,11.0,11444.0,380.0,0.08,11990.0,0.0,113.0,467.0,6.0
4.0,14.0,9.0,6926.0,230.0,0.01,11708.0,0.0,0.0,288.0,6.0
5.0,13.0,2.0,12944.0,409.0,0.04,11706.0,0.0,4275.0,499.0,3.0
9.0,11.0,3.0,14020.0,443.0,0.06,16152.0,0.0,4978.0,425.0,3.0
4.0,10.0,5.0,8608.0,272.0,0.02,17701.0,0.0,0.0,346.0,4.0
3.0,10.0,10.0,7169.0,244.0,0.03,11212.0,0.0,0.0,355.0,4.0
4.0,12.0,5.0,8609.0,293.0,0.02,12596.0,0.0,0.0,485.0,3.0
2.0,13.0,2.0,14776.0,408.0,0.05,18958.0,0.0,5020.0,510.0,4.0
5.0,6.0,5.0,17963.0,496.0,0.1,11839.0,0.0,5983.0,542.0,3.0
1.0,3.0,10.0,10828.0,299.0,0.06,6746.0,0.0,204.0,319.0,4.0
7.0,16.0,8.0,13808.0,412.0,0.03,22045.0,0.0,310.0,428.0,7.0
3.0,11.0,5.0,14881.0,444.0,0.08,11641.0,0.0,6782.0,432.0,7.0
16.0,11.0,2.0,20378.0,608.0,0.11,32444.0,0.0,6675.0,612.0,7.0
6.0,12.0,8.0,11328.0,338.0,0.04,14623.0,0.0,1339.0,388.0,7.0
6.0,24.0,1.0,14043.0,419.0,0.06,18696.0,0.0,927.0,546.0,7.0
3.0,7.0,8.0,9250.0,276.0,0.05,11348.0,0.0,0.0,263.0,7.0
6.0,2.0,7.0,13842.0,413.0,0.08,23367.0,0.0,254.0,430.0,6.0
3.0,9.0,10.0,9351.0,279.0,0.04,17280.0,0.0,924.0,286.0,7.0
5.0,9.0,6.0,10088.0,301.0,0.04,14855.0,0.0,298.0,290.0,7.0
12.0,10.0,2.0,14053.0,470.0,0.06,12704.0,0.0,1535.0,574.0,4.0
3.0,1.0,6.0,10823.0,362.0,0.1,9834.0,0.0,0.0,404.0,4.0
17.0,13.0,3.0,23877.0,740.0,0.15,29596.0,0.0,8426.0,838.0,4.0
13.0,21.0,3.0,14971.0,464.0,0.06,14229.0,0.0,699.0,785.0,3.0
3.0,20.0,9.0,10325.0,320.0,0.01,12708.0,0.0,1710.0,470.0,4.0
7.0,29.0,7.0,14197.0,440.0,0.06,26274.0,0.0,97.0,561.0,4.0
5.0,8.0,8.0,11519.0,357.0,0.07,17695.0,0.0,655.0,395.0,3.0
2.0,10.0,15.0,6776.0,210.0,0.01,6756.0,0.0,70.0,269.0,3.0
2.0,16.0,5.0,10378.0,306.0,0.02,12076.0,0.0,1453.0,423.0,3.0
10.0,8.0,3.0,16924.0,499.0,0.09,33036.0,0.0,2775.0,505.0,3.0
7.0,9.0,9.0,10208.0,301.0,0.04,9753.0,0.0,0.0,358.0,3.0
9.0,11.0,4.0,10514.0,310.0,0.04,17191.0,0.0,0.0,418.0,3.0
6.0,8.0,2.0,12884.0,353.0,0.03,17719.0,0.0,0.0,400.0,5.0
8.0,3.0,10.0,9672.0,265.0,0.04,9562.0,0.0,148.0,265.0,3.0
0.0,0.0,1.0,2791.0,232.0,0.01,752.0,0.0,0.0,156.0,4.0
2.0,4.0,1.0,5282.0,439.0,0.08,1218.0,0.0,752.0,387.0,5.0
4.0,6.0,0.0,3995.0,332.0,0.02,2686.0,0.0,824.0,139.0,5.0
0.0,0.0,13.0,1239.0,103.0,0.0,626.0,0.0,0.0,33.0,5.0
0.0,1.0,14.0,1383.0,115.0,0.0,3134.0,0.0,0.0,91.0,7.0
2.0,1.0,0.0,3285.0,273.0,0.05,385.0,0.0,0.0,242.0,4.0
0.0,1.0,18.0,1444.0,120.0,0.0,604.0,0.0,0.0,33.0,6.0
1.0,2.0,3.0,3067.0,139.0,0.0,4624.0,0.0,0.0,177.0,5.0
2.0,11.0,1.0,8076.0,366.0,0.02,6162.0,0.0,588.0,422.0,4.0
4.0,6.0,0.0,10636.0,482.0,0.08,5026.0,0.0,4875.0,410.0,5.0
6.0,8.0,5.0,8749.0,331.0,0.01,10182.0,0.0,1445.0,197.0,2.0
9.0,7.0,4.0,13481.0,510.0,0.05,22167.0,0.0,4224.0,580.0,1.0
14.0,15.0,3.0,16416.0,574.0,0.09,18350.0,0.0,4674.0,564.0,4.0
6.0,23.0,4.0,10153.0,355.0,0.02,11443.0,0.0,635.0,589.0,6.0
8.0,20.0,4.0,11668.0,408.0,0.04,16575.0,0.0,2494.0,546.0,4.0
4.0,8.0,12.0,9123.0,319.0,0.04,13693.0,0.0,78.0,390.0,4.0
6.0,14.0,7.0,9752.0,341.0,0.0,9313.0,0.0,0.0,363.0,6.0
4.0,12.0,8.0,10667.0,373.0,0.09,6867.0,0.0,304.0,409.0,5.0
9.0,15.0,12.0,11554.0,404.0,0.01,17462.0,0.0,0.0,481.0,5.0
4.0,10.0,9.0,11068.0,387.0,0.07,8076.0,0.0,0.0,420.0,4.0
8.0,19.0,7.0,14686.0,429.0,0.02,13981.0,0.0,102.0,540.0,6.0
5.0,10.0,7.0,14686.0,429.0,0.06,22056.0,0.0,5353.0,546.0,6.0
7.0,10.0,3.0,22217.0,649.0,0.11,22055.0,0.0,9025.0,679.0,7.0
1.0,17.0,11.0,10886.0,318.0,0.03,13529.0,0.0,431.0,535.0,6.0
11.0,14.0,6.0,13214.0,386.0,0.06,23410.0,0.0,1854.0,449.0,6.0
5.0,11.0,1.0,13453.0,393.0,0.03,13615.0,0.0,432.0,474.0,6.0
5.0,19.0,9.0,10988.0,321.0,0.04,13822.0,0.0,710.0,492.0,7.0
10.0,10.0,7.0,13659.0,399.0,0.07,26653.0,0.0,765.0,478.0,7.0
2.0,11.0,11.0,9859.0,288.0,0.05,9577.0,0.0,1837.0,306.0,6.0
2.0,7.0,4.0,7662.0,287.0,0.05,10960.0,0.0,0.0,382.0,4.0
1.0,6.0,4.0,10573.0,396.0,0.09,5932.0,0.0,4160.0,465.0,5.0
7.0,6.0,3.0,9798.0,367.0,0.03,14108.0,0.0,1853.0,375.0,3.0
1.0,4.0,0.0,14364.0,538.0,0.11,8591.0,0.0,6373.0,549.0,4.0
9.0,11.0,7.0,9184.0,344.0,0.01,12357.0,0.0,863.0,310.0,5.0
6.0,12.0,5.0,12415.0,465.0,0.05,9849.0,0.0,1799.0,407.0,4.0
4.0,17.0,1.0,13350.0,500.0,0.08,15487.0,0.0,9566.0,537.0,4.0
4.0,11.0,8.0,8897.0,282.0,0.04,9790.0,0.0,439.0,381.0,3.0
7.0,5.0,5.0,10884.0,345.0,0.06,11388.0,0.0,344.0,465.0,2.0
9.0,7.0,6.0,14923.0,473.0,0.07,20338.0,0.0,4113.0,551.0,4.0
2.0,4.0,2.0,10804.0,482.0,0.08,3348.0,0.0,6648.0,461.0,2.0
0.0,5.0,5.0,3497.0,156.0,0.01,4093.0,0.0,16.0,208.0,3.0
4.0,2.0,6.0,4931.0,220.0,0.01,2121.0,0.0,0.0,301.0,2.0
7.0,19.0,11.0,11191.0,349.0,0.02,15704.0,0.0,348.0,450.0,4.0
3.0,14.0,8.0,10678.0,333.0,0.02,6107.0,0.0,18.0,298.0,4.0
6.0,11.0,8.0,16642.0,519.0,0.08,13139.0,0.0,6052.0,461.0,4.0
10.0,5.0,8.0,18694.0,583.0,0.09,16205.0,0.0,3728.0,726.0,4.0
12.0,8.0,5.0,20298.0,633.0,0.1,38984.0,0.0,4368.0,922.0,4.0
9.0,11.0,5.0,15776.0,492.0,0.11,17865.0,0.0,847.0,645.0,5.0
12.0,13.0,6.0,12217.0,381.0,0.02,26710.0,0.0,0.0,587.0,4.0
8.0,7.0,6.0,13435.0,419.0,0.08,16995.0,0.0,0.0,539.0,5.0
3.0,18.0,10.0,11511.0,359.0,0.05,11015.0,0.0,0.0,533.0,4.0
2.0,11.0,12.0,10770.0,314.0,0.05,5760.0,0.0,0.0,448.0,5.0
10.0,3.0,9.0,20614.0,601.0,0.1,19385.0,0.0,0.0,758.0,5.0
7.0,10.0,5.0,21471.0,626.0,0.15,21142.0,0.0,12563.0,652.0,5.0
7.0,18.0,3.0,15310.0,484.0,0.08,9164.0,0.0,5003.0,699.0,2.0
22.0,21.0,3.0,17176.0,543.0,0.05,28682.0,0.0,1505.0,879.0,2.0
13.0,25.0,8.0,12115.0,383.0,0.02,23091.0,0.0,244.0,513.0,2.0
14.0,8.0,9.0,13664.0,384.0,0.04,47270.0,0.0,465.0,491.0,5.0
4.0,7.0,3.0,11635.0,327.0,0.06,16050.0,0.0,112.0,420.0,4.0
3.0,4.0,7.0,11671.0,328.0,0.02,19118.0,0.0,346.0,324.0,5.0
10.0,7.0,5.0,17898.0,503.0,0.07,25869.0,0.0,5380.0,532.0,4.0
8.0,8.0,8.0,16937.0,476.0,0.07,12734.0,0.0,4569.0,534.0,5.0
9.0,10.0,2.0,17374.0,594.0,0.11,16422.0,0.0,5931.0,670.0,4.0
1.0,7.0,1.0,10003.0,342.0,0.02,6270.0,0.0,409.0,300.0,4.0
7.0,16.0,3.0,14800.0,506.0,0.08,20980.0,0.0,7076.0,530.0,4.0
4.0,14.0,6.0,11700.0,400.0,0.03,9021.0,0.0,3364.0,410.0,5.0
2.0,1.0,6.0,16087.0,550.0,0.11,6766.0,0.0,70.0,472.0,5.0
5.0,5.0,6.0,9330.0,319.0,0.07,11440.0,0.0,0.0,372.0,4.0
4.0,8.0,7.0,8892.0,304.0,0.04,15041.0,0.0,0.0,428.0,4.0
2.0,9.0,3.0,4130.0,321.0,0.01,6153.0,0.0,564.0,287.0,6.0
3.0,3.0,0.0,7424.0,577.0,0.1,5571.0,0.0,3422.0,522.0,6.0
1.0,1.0,3.0,2792.0,217.0,0.04,4610.0,0.0,26.0,214.0,6.0
1.0,2.0,2.0,2959.0,230.0,0.04,5361.0,0.0,0.0,291.0,6.0
0.0,1.0,8.0,1544.0,120.0,0.0,2257.0,0.0,0.0,197.0,6.0
2.0,1.0,1.0,2586.0,201.0,0.02,2182.0,0.0,0.0,229.0,6.0
5.0,16.0,6.0,11949.0,406.0,0.04,11438.0,0.0,425.0,413.0,4.0
5.0,13.0,7.0,9242.0,314.0,0.03,10003.0,0.0,1264.0,224.0,4.0
9.0,16.0,5.0,13127.0,446.0,0.03,14365.0,0.0,624.0,669.0,5.0
15.0,4.0,2.0,21751.0,739.0,0.14,21007.0,0.0,10051.0,956.0,4.0
5.0,9.0,8.0,10654.0,362.0,0.08,6346.0,0.0,185.0,388.0,4.0
0.0,5.0,6.0,7387.0,251.0,0.05,4919.0,0.0,69.0,297.0,5.0
9.0,14.0,5.0,10348.0,351.0,0.01,7408.0,0.0,321.0,295.0,4.0
15.0,4.0,3.0,17984.0,610.0,0.11,21511.0,0.0,12788.0,709.0,4.0
4.0,15.0,3.0,12027.0,422.0,0.06,16499.0,0.0,2127.0,495.0,5.0
7.0,12.0,2.0,15162.0,532.0,0.11,14478.0,0.0,5068.0,589.0,6.0
0.0,4.0,9.0,10060.0,353.0,0.11,10913.0,0.0,43.0,366.0,6.0
9.0,13.0,5.0,13267.0,384.0,0.02,16995.0,0.0,1153.0,631.0,5.0
7.0,12.0,1.0,14925.0,432.0,0.05,16004.0,0.0,1625.0,491.0,4.0
5.0,3.0,9.0,12230.0,354.0,0.07,14073.0,0.0,1101.0,449.0,3.0
10.0,14.0,2.0,16055.0,564.0,0.1,19204.0,1.0,6207.0,585.0,7.0
8.0,14.0,2.0,16282.0,572.0,0.1,21741.0,0.0,9474.0,530.0,6.0
5.0,17.0,3.0,12468.0,438.0,0.05,8005.0,9.0,1850.0,407.0,6.0
6.0,21.0,6.0,8967.0,315.0,0.01,10048.0,10.0,1508.0,391.0,7.0
5.0,7.0,6.0,9792.0,344.0,0.04,9333.0,18.0,1205.0,409.0,7.0
2.0,2.0,12.0,7002.0,246.0,0.03,8183.0,2.0,123.0,228.0,7.0
1.0,9.0,12.0,6888.0,242.0,0.02,11007.0,4.0,223.0,208.0,7.0
5.0,11.0,10.0,10612.0,319.0,0.05,13110.0,0.0,0.0,384.0,6.0
0.0,13.0,9.0,9381.0,282.0,0.05,10489.0,0.0,0.0,362.0,5.0
10.0,11.0,10.0,10146.0,305.0,0.02,15461.0,0.0,0.0,431.0,5.0
7.0,9.0,11.0,14204.0,427.0,0.09,22572.0,0.0,288.0,617.0,5.0
14.0,21.0,7.0,14304.0,430.0,0.02,17019.0,0.0,1078.0,506.0,5.0
0.0,0.0,0.0,761.0,119.0,0.01,0.0,0.0,26.0,115.0,5.0
0.0,0.0,7.0,729.0,114.0,0.01,307.0,0.0,0.0,106.0,4.0
2.0,5.0,0.0,2803.0,438.0,0.02,1443.0,0.0,352.0,65.0,3.0
4.0,9.0,0.0,3078.0,481.0,0.01,3431.0,0.0,620.0,226.0,5.0
6.0,8.0,0.0,9126.0,552.0,0.07,8898.0,0.0,5924.0,394.0,7.0
4.0,9.0,1.0,7340.0,444.0,0.06,19517.0,0.0,438.0,469.0,7.0
8.0,4.0,1.0,8101.0,490.0,0.06,6521.0,0.0,3449.0,340.0,8.0
1.0,5.0,1.0,6414.0,388.0,0.06,3392.0,0.0,840.0,307.0,6.0
4.0,11.0,1.0,5819.0,352.0,0.01,6826.0,0.0,1434.0,275.0,7.0
0.0,1.0,5.0,2513.0,152.0,0.02,1011.0,0.0,0.0,138.0,8.0
2.0,1.0,4.0,4116.0,249.0,0.02,4822.0,0.0,40.0,207.0,6.0
2.0,6.0,7.0,5791.0,310.0,0.03,10146.0,0.0,0.0,382.0,5.0
1.0,4.0,6.0,5212.0,279.0,0.03,4336.0,0.0,0.0,399.0,6.0
5.0,3.0,11.0,11677.0,625.0,0.01,3980.0,0.0,0.0,252.0,5.0
4.0,4.0,7.0,6352.0,340.0,0.05,6063.0,0.0,0.0,365.0,5.0
6.0,6.0,3.0,9136.0,489.0,0.06,13584.0,0.0,1856.0,466.0,6.0
11.0,10.0,1.0,16698.0,766.0,0.14,14325.0,0.0,3235.0,841.0,2.0
14.0,7.0,0.0,14409.0,661.0,0.11,14612.0,0.0,4401.0,607.0,2.0
8.0,20.0,3.0,13995.0,642.0,0.1,14131.0,0.0,3148.0,645.0,2.0
2.0,3.0,5.0,5362.0,246.0,0.03,4718.0,0.0,27.0,407.0,1.0
3.0,14.0,3.0,10904.0,467.0,0.07,9352.0,0.0,521.0,498.0,7.0
7.0,8.0,1.0,13402.0,574.0,0.1,11406.0,0.0,6284.0,561.0,7.0
12.0,7.0,3.0,16438.0,704.0,0.13,11843.0,0.0,7349.0,750.0,8.0
6.0,16.0,4.0,8195.0,351.0,0.01,9425.0,0.0,303.0,423.0,7.0
