kda,gold_efficiency,last_hits_per_min,hero_heal_damage,wards_placed,tower_damage,rune_pickups,teamfight_participation,xp_per_min,rank_tier
0.83,29.33,0.01,5712.0,0.0,0.0,0,0,315.0,6.0
1.71,29.33,0.09,9561.0,0.0,0.0,0,0,512.0,5.0
3.86,35.23,0.01,19421.0,0.0,359.0,0,0,494.0,6.0
1.89,35.23,0.02,10224.0,0.0,0.0,0,0,407.0,5.0
1.58,35.23,0.04,18859.0,0.0,0.0,0,0,523.0,5.0
0.75,39.8,0.03,6846.0,0.0,0.0,0,0,332.0,2.0
6.0,39.8,0.1,35265.0,0.0,10345.0,0,0,683.0,3.0
2.89,39.8,0.01,4846.0,0.0,417.0,0,0,362.0,4.0
0.7,34.48,0.05,13295.0,0.0,1822.0,0,0,388.0,5.0
1.86,34.48,0.13,18996.0,0.0,7801.0,0,0,652.0,5.0
2.62,34.48,0.08,27632.0,0.0,0.0,0,0,550.0,5.0
5.75,29.98,0.02,29266.0,0.0,480.0,0,0,489.0,5.0
3.5,29.98,0.05,22263.0,0.0,3745.0,0,0,514.0,5.0
7.0,29.98,0.14,22069.0,0.0,13395.0,0,0,839.0,5.0
0.9,29.98,0.02,5460.0,0.0,0.0,0,0,314.0,5.0
7.75,36.7,0.08,22056.0,0.0,2127.0,0,0,690.0,5.0
4.33,36.7,0.06,24559.0,0.0,2784.0,0,0,756.0,5.0
6.0,36.7,0.07,14757.0,0.0,2228.0,0,0,648.0,4.0
3.5,36.7,0.09,30557.0,0.0,2546.0,0,0,567.0,6.0
1.82,36.7,0.09,22178.0,0.0,3105.0,0,0,534.0,5.0
1.57,36.7,0.03,11312.0,0.0,223.0,0,0,280.0,4.0
2.83,36.7,0.04,22270.0,0.0,49.0,0,0,502.0,5.0
1.45,36.7,0.04,16109.0,0.0,317.0,0,0,378.0,5.0
1.17,36.7,0.06,22727.0,0.0,129.0,0,0,479.0,3.0
0.27,18.38,0.03,5063.0,0.0,0.0,0,0,191.0,3.0
3.57,18.38,0.03,10288.0,0.0,454.0,0,0,470.0,3.0
0.23,26.2,0.06,5328.0,0.0,0.0,0,0,296.0,5.0
0.86,26.2,0.01,5818.0,0.0,0.0,0,0,170.0,5.0
0.5,26.2,0.03,10085.0,0.0,0.0,0,0,368.0,6.0
9.0,26.2,0.07,22261.0,0.0,3017.0,0,0,562.0,5.0
3.5,26.2,0.07,10572.0,0.0,5837.0,0,0,445.0,5.0
13.5,26.2,0.01,11678.0,0.0,1113.0,0,0,431.0,5.0
35.0,26.2,0.02,15809.0,0.0,596.0,0,0,467.0,5.0
4.12,32.37,0.04,19851.0,0.0,2698.0,0,0,532.0,5.0
9.2,32.37,0.04,18980.0,0.0,603.0,0,0,630.0,5.0
3.33,36.92,0.09,14613.0,0.0,1201.0,0,0,584.0,4.0
2.17,36.92,0.09,11798.0,0.0,2803.0,0,0,449.0,4.0
6.0,36.92,0.12,17519.0,0.0,2284.0,0,0,738.0,4.0
0.65,36.92,0.06,20863.0,0.0,150.0,0,0,405.0,4.0
0.86,36.91,0.11,11594.0,0.0,0.0,0,0,551.0,5.0
0.5,36.91,0.09,4848.0,0.0,1535.0,0,0,391.0,4.0
2.86,41.0,0.03,15326.0,0.0,0.0,0,0,406.0,5.0
9.0,41.0,0.08,21771.0,0.0,8318.0,0,0,585.0,5.0
3.25,32.43,0.1,24862.0,0.0,726.0,0,0,579.0,5.0
1.22,32.43,0.06,9827.0,0.0,854.0,0,0,394.0,5.0
0.75,32.43,0.03,8665.0,0.0,0.0,0,0,335.0,5.0
3.71,32.43,0.01,9687.0,0.0,645.0,0,0,345.0,5.0
4.0,32.43,0.16,19072.0,0.0,16707.0,0,0,631.0,6.0
1.36,34.32,0.02,9065.0,23.0,0.0,7.0,0.33,328.0,7.0
4.8,34.32,0.2,33165.0,0.0,13448.0,6.0,0.53,828.0,7.0
4.5,34.32,0.08,32435.0,1.0,10741.0,6.0,0.6,775.0,7.0
5.0,34.32,0.08,19499.0,0.0,2260.0,7.0,0.44,654.0,6.0
2.3,34.32,0.04,9613.0,3.0,611.0,1.0,0.51,608.0,7.0
3.0,34.32,0.03,14915.0,18.0,0.0,1.0,0.77,575.0,7.0
0.88,34.31,0.1,14937.0,0.0,170.0,4.0,0.23,506.0,7.0
0.59,34.2,0.02,11122.0,0.0,19.0,0,0,237.0,3.0
1.08,34.2,0.02,13281.0,0.0,153.0,0,0,214.0,3.0
2.71,34.2,0.02,25006.0,0.0,63.0,0,0,427.0,4.0
13.67,34.2,0.11,40455.0,0.0,10797.0,0,0,830.0,4.0
1.0,34.28,0.11,19266.0,0.0,1009.0,0,0,656.0,5.0
0.6,34.28,0.07,5467.0,0.0,494.0,0,0,346.0,6.0
3.25,34.28,0.05,14732.0,0.0,167.0,0,0,552.0,5.0
5.0,34.28,0.13,12694.0,0.0,2154.0,0,0,490.0,6.0
3.5,34.28,0.05,12423.0,0.0,3107.0,0,0,423.0,5.0
3.0,34.28,0.05,9564.0,0.0,581.0,0,0,478.0,5.0
9.0,19.77,0.03,8801.0,0.0,358.0,0,0,308.0,4.0
8.0,19.77,0.01,6229.0,0.0,1807.0,0,0,355.0,5.0
26.0,19.76,0.03,14410.0,0.0,41.0,0,0,326.0,5.0
12.0,19.77,0.09,9388.0,0.0,2074.0,0,0,438.0,5.0
8.33,19.77,0.12,19800.0,0.0,7310.0,0,0,754.0,5.0
0.29,19.77,0.01,5835.0,0.0,0.0,0,0,198.0,4.0
0.25,19.77,0.02,2586.0,0.0,0.0,0,0,270.0,4.0
0.71,19.76,0.06,11122.0,0.0,0.0,0,0,360.0,4.0
2.71,22.55,0.04,12908.0,0.0,1317.0,0.0,0.49,364.0,6.0
3.0,22.55,0.18,6341.0,0.0,14910.0,2.0,0.15,572.0,8.0
1.62,22.55,0.12,14422.0,1.0,1320.0,4.0,0.72,719.0,8.0
0.3,22.55,0.0,3795.0,2.0,0.0,1.0,0.17,178.0,6.0
0.22,22.55,0.05,3974.0,1.0,0.0,2.0,0.11,298.0,6.0
1.0,22.55,0.08,9123.0,1.0,0.0,5.0,0.44,350.0,7.0
0.0,15.01,0.0,1503.0,0.0,0.0,0,0,92.0,3.0
0.0,15.01,0.01,1245.0,0.0,0.0,0,0,51.0,2.0
4.0,15.02,0.08,6888.0,0.0,7566.0,0,0,421.0,3.0
0.29,21.43,0.04,5874.0,0.0,854.0,0,0,295.0,4.0
0.3,21.43,0.01,4586.0,0.0,0.0,0,0,165.0,5.0
4.33,21.43,0.01,6718.0,0.0,1351.0,0,0,322.0,4.0
1.0,19.33,0.07,4511.0,0.0,0.0,0,0,377.0,5.0
0.6,19.33,0.03,3918.0,0.0,0.0,0,0,188.0,5.0
0.4,19.33,0.04,4476.0,0.0,0.0,0,0,225.0,5.0
0.2,19.33,0.02,2136.0,0.0,25.0,0,0,213.0,5.0
14.0,19.33,0.11,14125.0,0.0,13402.0,0,0,546.0,5.0
1.5,18.53,0.0,3308.0,10.0,588.0,3.0,0.25,261.0,4.0
0.8,18.53,0.02,2751.0,2.0,870.0,3.0,0.2,327.0,3.0
2.67,18.53,0.09,6182.0,0.0,3561.0,1.0,0.4,579.0,3.0
4.0,18.53,0.1,3900.0,0.0,13902.0,1.0,0.4,414.0,6.0
0.67,18.53,0.08,3338.0,1.0,0.0,0.0,0.36,333.0,5.0
0.8,18.53,0.04,5190.0,2.0,0.0,0.0,0.36,307.0,4.0
2.67,18.53,0.09,10173.0,0.0,22.0,3.0,0.73,371.0,4.0
0.67,18.53,0.01,6553.0,6.0,0.0,1.0,0.36,223.0,4.0
1.57,24.91,0.01,9641.0,0.0,0.0,0,0,242.0,8.0
0.67,24.91,0.02,11560.0,0.0,355.0,0,0,213.0,8.0
0.75,24.91,0.06,10628.0,0.0,0.0,0,0,295.0,7.0
0.5,24.91,0.1,5960.0,0.0,11.0,0,0,343.0,7.0
1.5,24.92,0.08,17317.0,0.0,582.0,0,0,544.0,8.0
3.67,24.91,0.09,19593.0,0.0,2590.0,0,0,536.0,7.0
4.4,24.91,0.03,7540.0,0.0,34.0,0,0,429.0,8.0
5.2,24.92,0.01,16460.0,0.0,77.0,0,0,492.0,7.0
12.0,24.92,0.13,18974.0,0.0,4614.0,0,0,682.0,8.0
5.6,26.87,0.08,33237.0,0.0,268.0,0,0,737.0,5.0
5.0,26.87,0.01,8900.0,0.0,2402.0,0,0,565.0,5.0
2.0,26.87,0.07,4563.0,0.0,1456.0,0,0,490.0,5.0
0.6,26.87,0.04,8244.0,0.0,0.0,0,0,258.0,5.0
8.5,28.87,0.1,13784.0,0.0,8614.0,0,0,567.0,3.0
1.38,28.86,0.06,18526.0,0.0,96.0,0,0,513.0,3.0
4.67,26.27,0.06,11725.0,0.0,1196.0,0,0,448.0,5.0
7.67,26.27,0.05,11879.0,0.0,290.0,0,0,618.0,5.0
2.0,26.27,0.1,7199.0,0.0,4643.0,0,0,489.0,5.0
0.25,26.27,0.0,1086.0,0.0,0.0,0,0,84.0,5.0
0.88,25.73,0.04,7169.0,0.0,26.0,0,0,352.0,3.0
18.5,25.73,0.15,43507.0,0.0,3782.0,0,0,1067.0,3.0
5.67,25.73,0.04,10596.0,0.0,221.0,0,0,416.0,3.0
4.75,26.87,0.07,14686.0,0.0,3768.0,1.0,0.5,594.0,7.0
5.5,26.87,0.11,18207.0,2.0,4381.0,2.0,0.58,711.0,7.0
6.67,26.87,0.14,12448.0,0.0,9191.0,6.0,0.53,695.0,7.0
3.5,26.87,0.04,8978.0,1.0,156.0,3.0,0.55,516.0,7.0
2.71,26.87,0.0,5124.0,18.0,216.0,2.0,0.5,282.0,7.0
1.2,26.87,0.08,11301.0,1.0,303.0,4.0,0.63,612.0,7.0
1.4,26.87,0.01,6539.0,10.0,0.0,2.0,0.74,327.0,7.0
3.6,28.53,0.1,14721.0,0.0,12965.0,0,0,637.0,5.0
2.0,28.53,0.01,11162.0,0.0,169.0,0,0,279.0,4.0
0.78,28.53,0.08,10018.0,0.0,329.0,0,0,452.0,5.0
0.55,28.53,0.04,7028.0,0.0,0.0,0,0,317.0,6.0
2.8,28.53,0.01,16619.0,0.0,106.0,0,0,394.0,5.0
1.2,28.53,0.09,9316.0,0.0,60.0,0,0,436.0,6.0
1.38,27.47,0.04,7633.0,0.0,58.0,1.0,0.55,251.0,4.0
1.0,27.47,0.01,6196.0,17.0,96.0,2.0,0.55,249.0,4.0
5.8,27.47,0.05,18059.0,0.0,9867.0,0.0,0.85,458.0,5.0
2.67,27.47,0.02,8535.0,15.0,1581.0,4.0,0.47,394.0,3.0
4.4,27.47,0.01,7634.0,3.0,874.0,7.0,0.65,406.0,5.0
9.5,27.47,0.11,13270.0,0.0,7965.0,1.0,0.56,564.0,5.0
4.33,29.52,0.01,11071.0,0.0,586.0,0,0,375.0,5.0
1.57,29.52,0.06,8682.0,0.0,2907.0,0,0,387.0,5.0
0.62,29.51,0.01,7901.0,0.0,521.0,0,0,174.0,3.0
3.67,29.52,0.14,8181.0,0.0,16582.0,0,0,629.0,6.0
2.0,29.51,0.08,8855.0,0.0,14.0,0,0,338.0,4.0
11.0,29.92,0.07,25184.0,0.0,4000.0,0,0,561.0,5.0
3.25,29.92,0.05,7759.0,0.0,214.0,0,0,440.0,6.0
12.0,29.92,0.18,14960.0,0.0,16213.0,0,0,764.0,6.0
3.75,29.91,0.02,7922.0,0.0,0.0,0,0,323.0,5.0
4.17,29.91,0.01,12234.0,0.0,177.0,0,0,372.0,5.0
1.8,29.92,0.08,19101.0,0.0,332.0,0,0,439.0,6.0
0.89,29.91,0.01,11114.0,0.0,0.0,0,0,275.0,5.0
4.14,28.88,0.09,20799.0,0.0,1988.0,0,0,710.0,5.0
5.0,28.88,0.04,18028.0,0.0,3346.0,0,0,584.0,5.0
0.94,28.88,0.03,13841.0,0.0,0.0,0,0,347.0,6.0
1.07,27.85,0.01,8697.0,3.0,0.0,2.0,0.62,196.0,6.0
0.55,27.85,0.07,8836.0,0.0,559.0,1.0,0.25,421.0,6.0
0.86,27.85,0.01,8043.0,5.0,0.0,0.0,0.5,257.0,6.0
6.0,27.85,0.02,11467.0,1.0,603.0,6.0,0.71,538.0,6.0
10.33,27.85,0.05,14279.0,0.0,1420.0,5.0,0.61,652.0,7.0
3.0,22.98,0.1,10414.0,0.0,6385.0,0,0,423.0,6.0
4.0,22.98,0.09,22791.0,0.0,6074.0,0,0,617.0,7.0
5.0,22.98,0.01,10044.0,0.0,1532.0,0,0,266.0,6.0
3.0,22.98,0.1,9159.0,0.0,2953.0,0,0,435.0,6.0
0.71,22.98,0.01,6185.0,0.0,0.0,0,0,329.0,6.0
1.12,22.98,0.05,7824.0,0.0,0.0,0,0,385.0,6.0
2.12,27.3,0.04,12184.0,0.0,1465.0,0,0,375.0,3.0
1.67,27.3,0.03,8256.0,0.0,768.0,0,0,269.0,3.0
0.5,27.3,0.01,2816.0,0.0,0.0,0,0,138.0,2.0
5.75,25.0,0.02,19839.0,0.0,665.0,0,0,367.0,3.0
0.75,25.0,0.01,9372.0,0.0,0.0,0,0,274.0,2.0
5.67,24.9,0.09,16252.0,0.0,781.0,0,0,680.0,7.0
2.5,24.9,0.1,8518.0,0.0,4204.0,0,0,619.0,7.0
5.0,24.9,0.11,9193.0,0.0,2624.0,0,0,471.0,7.0
0.38,24.9,0.1,2466.0,0.0,414.0,0,0,295.0,8.0
0.56,24.9,0.04,4881.0,0.0,0.0,0,0,296.0,8.0
0.3,24.9,0.07,9134.0,0.0,1874.0,0,0,390.0,7.0
4.4,31.13,0.06,17373.0,0.0,1110.0,0,0,527.0,3.0
3.83,31.13,0.04,14851.0,0.0,1047.0,0,0,381.0,2.0
0.6,31.13,0.02,11085.0,0.0,0.0,0,0,469.0,2.0
1.67,31.13,0.01,8046.0,0.0,0.0,0,0,363.0,2.0
1.25,29.58,0.06,9280.0,0.0,0.0,0,0,354.0,4.0
0.7,29.58,0.02,2547.0,0.0,0.0,0,0,260.0,4.0
3.0,29.75,0.07,20337.0,0.0,5494.0,0,0,626.0,5.0
0.8,29.75,0.01,8165.0,0.0,0.0,0,0,248.0,5.0
0.17,20.68,0.07,1898.0,0.0,0.0,0,0,325.0,4.0
0.0,20.68,0.01,7566.0,0.0,0.0,0,0,154.0,3.0
5.0,29.72,0.02,10386.0,0.0,5610.0,0,0,570.0,1.0
0.81,29.71,0.02,11528.0,0.0,182.0,0,0,235.0,1.0
1.17,32.48,0.01,12698.0,0.0,0.0,0,0,282.0,5.0
1.0,32.48,0.04,19054.0,0.0,1254.0,0,0,289.0,5.0
10.67,32.48,0.12,27321.0,0.0,10557.0,0,0,885.0,6.0
7.6,32.48,0.02,14224.0,0.0,1739.0,0,0,490.0,5.0
19.0,28.97,0.05,18727.0,0.0,2201.0,0,0,529.0,2.0
6.0,28.97,0.14,20458.0,0.0,9746.0,0,0,809.0,3.0
1.45,28.97,0.04,10576.0,0.0,182.0,0,0,412.0,3.0
8.5,31.22,0.12,14630.0,0.0,5305.0,0,0,787.0,4.0
6.0,31.22,0.01,11959.0,0.0,239.0,0,0,389.0,4.0
1.42,31.22,0.06,16389.0,0.0,1689.0,0,0,448.0,4.0
0.8,31.21,0.04,7836.0,0.0,0.0,0,0,339.0,4.0
1.0,31.21,0.07,7915.0,0.0,0.0,0,0,430.0,4.0
2.17,31.21,0.08,19231.0,0.0,0.0,0,0,709.0,5.0
4.67,32.53,0.12,14509.0,0.0,6366.0,0,0,604.0,5.0
2.4,32.53,0.1,17441.0,0.0,14221.0,0,0,500.0,5.0
3.14,32.53,0.07,14462.0,0.0,1219.0,0,0,512.0,5.0
2.0,32.53,0.06,12814.0,0.0,169.0,0,0,382.0,5.0
1.4,32.53,0.04,13555.0,0.0,53.0,0,0,330.0,5.0
1.0,32.53,0.1,7174.0,0.0,351.0,0,0,439.0,5.0
0.64,32.53,0.05,18570.0,0.0,20.0,0,0,220.0,5.0
1.67,32.53,0.07,14199.0,0.0,970.0,0,0,508.0,5.0
0.73,26.3,0.05,10281.0,0.0,0.0,0,0,270.0,5.0
0.64,26.3,0.06,26246.0,0.0,93.0,0,0,565.0,4.0
4.0,26.3,0.04,10716.0,0.0,1761.0,0,0,383.0,3.0
7.0,26.3,0.06,13972.0,0.0,3530.0,0,0,642.0,5.0
4.67,24.73,0.03,11929.0,0.0,1213.0,0,0,593.0,3.0
11.5,24.73,0.07,15897.0,0.0,2909.0,0,0,571.0,2.0
14.5,29.0,0.02,15253.0,0.0,873.0,0,0,579.0,4.0
3.57,29.0,0.05,17214.0,0.0,4085.0,0,0,537.0,5.0
12.5,29.0,0.13,26646.0,0.0,6516.0,0,0,660.0,5.0
1.0,29.0,0.04,17931.0,0.0,0.0,0,0,292.0,4.0
3.25,20.46,0.08,8310.0,0.0,4469.0,0,0,438.0,8.0
6.67,20.47,0.09,14128.0,0.0,5026.0,0,0,500.0,8.0
1.0,20.46,0.0,9815.0,0.0,0.0,0,0,192.0,8.0
1.0,20.47,0.07,6024.0,0.0,0.0,0,0,290.0,8.0
4.86,29.08,0.07,31919.0,0.0,4227.0,0,0,923.0,6.0
4.2,29.08,0.06,11512.0,0.0,13026.0,0,0,597.0,6.0
1.09,29.08,0.04,14028.0,0.0,795.0,0,0,340.0,6.0
0.23,29.08,0.09,5714.0,0.0,256.0,0,0,367.0,5.0
4.2,31.47,0.11,23229.0,0.0,4278.0,6.0,0.57,762.0,6.0
1.53,31.46,0.03,10106.0,12.0,780.0,2.0,0.62,477.0,7.0
1.43,31.46,0.07,14086.0,1.0,5224.0,9.0,0.27,487.0,5.0
2.8,31.46,0.04,9251.0,6.0,1453.0,6.0,0.38,571.0,6.0
1.56,31.46,0.08,12071.0,2.0,740.0,3.0,0.38,711.0,7.0
1.33,31.46,0.05,13534.0,11.0,838.0,0.0,0.33,441.0,6.0
1.83,31.47,0.05,21265.0,1.0,38.0,1.0,0.58,475.0,8.0
1.5,31.46,0.02,15687.0,4.0,0.0,2.0,0.5,494.0,6.0
1.0,26.33,0.03,5755.0,0.0,0.0,0,0,290.0,3.0
0.33,26.33,0.05,13106.0,0.0,38.0,0,0,345.0,3.0
1.0,26.33,0.02,5556.0,0.0,68.0,0,0,374.0,4.0
4.25,26.33,0.05,10904.0,0.0,1315.0,0,0,382.0,6.0
10.67,26.33,0.04,34554.0,0.0,242.0,0,0,804.0,4.0
2.0,26.33,0.11,2198.0,0.0,10738.0,0,0,449.0,3.0
11.5,27.35,0.11,16438.0,0.0,11286.0,0,0,630.0,5.0
4.67,27.35,0.13,10493.0,0.0,4680.0,0,0,586.0,5.0
2.14,27.35,0.02,10618.0,0.0,496.0,0,0,355.0,5.0
1.71,27.35,0.09,8063.0,0.0,306.0,0,0,458.0,5.0
0.54,27.35,0.04,8235.0,0.0,228.0,0,0,338.0,5.0
3.6,34.65,0.15,21407.0,0.0,4965.0,0,0,778.0,5.0
6.5,34.65,0.02,8211.0,0.0,285.0,0,0,443.0,5.0
1.15,34.65,0.02,10700.0,0.0,832.0,0,0,395.0,5.0
1.5,34.65,0.02,10236.0,0.0,70.0,0,0,262.0,5.0
1.6,34.65,0.07,19463.0,0.0,0.0,0,0,503.0,5.0
6.25,27.75,0.06,19162.0,0.0,1937.0,0,0,570.0,4.0
2.14,27.75,0.04,13351.0,0.0,2924.0,0,0,363.0,3.0
4.0,27.75,0.09,12414.0,0.0,8471.0,0,0,594.0,5.0
4.2,30.42,0.11,27317.0,0.0,9885.0,0,0,697.0,6.0
3.75,30.42,0.09,11800.0,0.0,142.0,0,0,649.0,5.0
16.5,31.42,0.08,42191.0,0.0,595.0,0,0,820.0,5.0
0.36,31.42,0.07,2788.0,0.0,0.0,0,0,316.0,4.0
1.3,31.42,0.05,10397.0,0.0,1569.0,0,0,443.0,4.0
0.85,31.46,0.02,11758.0,0.0,134.0,0,0,311.0,5.0
1.0,31.47,0.05,16258.0,0.0,419.0,0,0,381.0,5.0
3.57,31.47,0.01,13464.0,0.0,1414.0,0,0,549.0,5.0
2.86,31.47,0.03,11559.0,0.0,1362.0,0,0,404.0,5.0
9.0,31.47,0.12,18387.0,0.0,10277.0,0,0,676.0,5.0
1.25,29.53,0.01,11359.0,0.0,0.0,0,0,315.0,4.0
1.22,29.53,0.01,7657.0,0.0,0.0,0,0,247.0,4.0
1.0,29.53,0.09,15055.0,0.0,0.0,0,0,360.0,4.0
1.38,29.53,0.04,15436.0,0.0,0.0,0,0,481.0,4.0
3.14,29.53,0.05,13868.0,0.0,1716.0,0,0,627.0,4.0
9.33,29.53,0.07,19867.0,0.0,6016.0,0,0,749.0,4.0
2.0,28.81,0.01,2077.0,0.0,0.0,0,0,94.0,2.0
10.67,28.82,0.14,36574.0,0.0,6647.0,0,0,968.0,2.0
4.5,34.45,0.08,15416.0,0.0,91.0,0,0,487.0,3.0
1.8,34.45,0.06,18973.0,0.0,208.0,0,0,485.0,2.0
0.5,20.02,0.03,7026.0,0.0,0.0,0,0,291.0,4.0
1.0,20.01,0.01,7638.0,0.0,19.0,0,0,221.0,5.0
2.57,20.02,0.06,12515.0,0.0,3583.0,0,0,380.0,3.0
4.67,20.02,0.08,7700.0,0.0,2089.0,0,0,379.0,5.0
1.14,20.01,0.01,3151.0,0.0,1265.0,0,0,285.0,4.0
2.14,33.93,0.05,27137.0,0.0,0.0,0,0,560.0,3.0
3.12,33.93,0.08,20960.0,0.0,3208.0,0,0,679.0,3.0
1.62,33.93,0.08,10218.0,0.0,1598.0,0,0,477.0,2.0
0.8,28.26,0.04,2804.0,0.0,0.0,0,0,240.0,5.0
1.22,28.27,0.07,16822.0,0.0,328.0,0,0,574.0,5.0
3.5,28.27,0.07,12623.0,0.0,1419.0,0,0,535.0,5.0
6.8,28.27,0.05,24614.0,0.0,3344.0,0,0,609.0,5.0
5.8,28.27,0.02,14276.0,0.0,1176.0,0,0,509.0,4.0
1.33,27.75,0.1,9908.0,0.0,707.0,0,0,508.0,3.0
1.5,27.75,0.03,14579.0,0.0,16.0,0,0,530.0,4.0
3.4,27.75,0.05,13023.0,0.0,3660.0,0,0,616.0,3.0
9.67,25.3,0.04,6579.0,0.0,2464.0,0,0,475.0,2.0
12.0,25.3,0.06,21904.0,0.0,1662.0,0,0,609.0,3.0
0.62,25.3,0.05,12011.0,0.0,88.0,0,0,286.0,3.0
0.44,25.3,0.06,9072.0,0.0,0.0,0,0,328.0,4.0
0.62,25.3,0.07,12218.0,0.0,1146.0,0,0,406.0,2.0
13.0,25.38,0.08,8902.0,0.0,2131.0,0,0,401.0,4.0
7.0,25.38,0.09,10735.0,0.0,13101.0,0,0,573.0,4.0
1.6,25.38,0.06,9619.0,0.0,78.0,0,0,346.0,4.0
0.0,25.38,0.08,1216.0,0.0,0.0,0,0,320.0,4.0
4.0,28.02,0.06,16739.0,0.0,2876.0,0,0,691.0,5.0
5.5,28.02,0.14,17670.0,0.0,8241.0,0,0,643.0,6.0
1.67,28.02,0.06,20933.0,0.0,0.0,0,0,444.0,6.0
0.89,28.02,0.1,5457.0,0.0,0.0,0,0,374.0,5.0
1.62,28.02,0.03,8095.0,0.0,0.0,0,0,459.0,5.0
4.29,27.11,0.06,20823.0,0.0,4924.0,0,0,571.0,4.0
2.17,27.11,0.03,10507.0,0.0,0.0,0,0,389.0,5.0
2.0,27.12,0.01,5127.0,0.0,13.0,0,0,243.0,3.0
1.15,27.11,0.01,9441.0,0.0,24.0,0,0,285.0,4.0
1.0,27.11,0.05,13488.0,0.0,1252.0,0,0,381.0,3.0
1.2,27.12,0.03,23487.0,0.0,0.0,0,0,349.0,4.0
4.75,31.42,0.05,17798.0,0.0,915.0,0,0,567.0,4.0
4.5,31.42,0.07,20417.0,0.0,3484.0,0,0,557.0,3.0
1.22,31.42,0.02,16550.0,0.0,0.0,0,0,457.0,3.0
3.0,25.9,0.02,4982.0,0.0,947.0,0,0,566.0,4.0
5.5,25.9,0.13,15057.0,0.0,1298.0,0,0,684.0,4.0
2.89,36.67,0.07,24681.0,0.0,520.0,0,0,779.0,6.0
4.62,36.67,0.09,34778.0,0.0,3413.0,0,0,755.0,6.0
2.55,36.67,0.04,44975.0,0.0,1339.0,0,0,673.0,6.0
1.09,31.48,0.04,20975.0,0.0,0.0,1.0,0.52,483.0,3.0
1.22,31.48,0.06,6917.0,0.0,1461.0,6.0,0.48,462.0,3.0
5.33,31.48,0.04,20508.0,0.0,3251.0,2.0,0.61,634.0,3.0
3.89,31.48,0.03,22700.0,19.0,700.0,6.0,0.69,474.0,3.0
0.86,35.3,0.04,8122.0,0.0,0.0,0,0,343.0,3.0
0.6,35.3,0.06,18836.0,0.0,165.0,0,0,377.0,2.0
0.5,35.3,0.04,11192.0,0.0,14.0,0,0,420.0,3.0
0.4,35.3,0.07,9193.0,0.0,424.0,0,0,330.0,3.0
2.6,35.3,0.04,11221.0,0.0,2872.0,0,0,472.0,3.0
4.0,35.3,0.03,16255.0,0.0,721.0,0,0,480.0,3.0
4.75,35.3,0.08,17443.0,0.0,5780.0,0,0,624.0,3.0
9.0,32.95,0.08,25915.0,0.0,73.0,0,0,567.0,4.0
2.86,32.95,0.11,29440.0,0.0,5014.0,0,0,673.0,4.0
3.43,32.95,0.01,12345.0,0.0,323.0,0,0,410.0,4.0
4.5,32.95,0.01,19793.0,0.0,493.0,0,0,388.0,4.0
1.44,32.95,0.01,13258.0,0.0,266.0,0,0,370.0,4.0
0.2,32.95,0.09,2470.0,0.0,1072.0,0,0,361.0,4.0
2.8,23.72,0.06,11746.0,0.0,3950.0,0,0,441.0,3.0
0.0,23.72,0.0,53.0,0.0,0.0,0,0,1.0,3.0
0.0,23.72,0.0,425.0,0.0,0.0,0,0,3.0,2.0
1.5,27.63,0.05,12294.0,0.0,0.0,0,0,540.0,5.0
1.83,27.63,0.05,7019.0,0.0,0.0,0,0,460.0,5.0
2.29,27.63,0.02,9992.0,0.0,146.0,0,0,488.0,5.0
2.4,27.63,0.08,14270.0,0.0,3206.0,0,0,438.0,4.0
4.8,27.63,0.03,13039.0,0.0,938.0,0,0,677.0,6.0
1.08,32.07,0.05,19700.0,0.0,0.0,0,0,458.0,5.0
1.2,32.07,0.06,16972.0,0.0,94.0,0,0,384.0,5.0
3.62,32.07,0.12,25766.0,0.0,4913.0,0,0,780.0,5.0
9.0,32.07,0.1,26904.0,0.0,10002.0,0,0,585.0,5.0
4.62,32.07,0.03,16729.0,0.0,1244.0,0,0,562.0,6.0
14.5,32.07,0.01,13335.0,0.0,888.0,0,0,497.0,5.0
3.8,33.35,0.03,11110.0,0.0,1335.0,0,0,581.0,3.0
3.12,33.35,0.08,30989.0,0.0,7470.0,0,0,604.0,3.0
1.58,33.35,0.01,15163.0,0.0,0.0,0,0,378.0,3.0
0.87,33.35,0.07,11812.0,0.0,2205.0,0,0,533.0,3.0
1.73,33.35,0.02,17727.0,0.0,0.0,0,0,772.0,4.0
1.0,33.35,0.04,5181.0,0.0,0.0,0,0,448.0,3.0
3.17,30.07,0.11,22139.0,0.0,15741.0,0,0,701.0,5.0
1.5,30.07,0.08,19333.0,0.0,766.0,0,0,426.0,5.0
1.67,30.06,0.01,10654.0,0.0,0.0,0,0,258.0,6.0
4.0,35.9,0.05,28476.0,0.0,1549.0,0,0,569.0,4.0
6.75,35.9,0.08,33919.0,0.0,4193.0,0,0,747.0,4.0
0.67,35.9,0.06,11076.0,0.0,96.0,0,0,466.0,4.0
1.0,29.5,0.04,13554.0,0.0,137.0,0,0,348.0,4.0
0.92,29.5,0.01,11000.0,0.0,0.0,0,0,441.0,3.0
1.25,35.92,0.03,19988.0,0.0,51.0,0,0,303.0,3.0
4.67,35.92,0.13,25653.0,0.0,14520.0,0,0,709.0,3.0
3.57,35.92,0.04,19232.0,0.0,384.0,0,0,444.0,5.0
